field_number,field_name,enum,description
703,PosType,PNTN,PRIVATELY_NEGOTIATED_TRADE_QTY
703,PosType,DLT,NET_DELTA_QTY
703,PosType,CEA,CREDIT_EVENT_ADJUSTMENT
703,PosType,SEA,SUCCESSION_EVENT_ADJUSTMENT
703,PosType,NET,NET_QTY
703,PosType,GRS,GROSS_QTY
703,PosType,ITD,INTRADAY_QTY
703,PosType,NDAS,GROSS_LONG_NON_DELTA_ADJUSTED_SWAPTION_POSITION
703,PosType,DAS,LONG_DELTA_ADJUSTED_PAIRED_SWAPTION_POSITION
703,PosType,EXP,EXPIRING_QUANTITY
703,PosType,UNEX,QUANTITY_NOT_EXERCISED
703,PosType,REQ,REQUESTED_EXERCISE_QUANTITY
703,PosType,CFE,CASH_FUTURES_EQUIVALENT_QUANTITY
703,PosType,SECLN,LOAN_OR_BORROWED_QUANTITY
1834,PositionCapacity,0,PRINCIPAL
1834,PositionCapacity,1,AGENT
1834,PositionCapacity,2,CUSTOMER
1834,PositionCapacity,3,COUNTERPARTY
77,PositionEffect,C,CLOSE
77,PositionEffect,F,FIFO
77,PositionEffect,O,OPEN
77,PositionEffect,R,ROLLED
77,PositionEffect,N,CLOSE_BUT_NOTIFY_ON_OPEN
77,PositionEffect,D,DEFAULT
43,PossDupFlag,N,NO
43,PossDupFlag,Y,YES
97,PossResend,N,NO
97,PossResend,Y,YES
2819,PostTradePaymentDebitOrCredit,0,DEBIT_PAY
2819,PostTradePaymentDebitOrCredit,1,CREDIT_RECEIVE
2823,PostTradePaymentStatus,0,NEW
2823,PostTradePaymentStatus,1,INITIATED
2823,PostTradePaymentStatus,2,PENDING
2823,PostTradePaymentStatus,3,CONFIRMED
2823,PostTradePaymentStatus,4,REJECTED
591,PreallocMethod,0,PRO_RATA
591,PreallocMethod,1,DO_NOT_PRO_RATA
570,PreviouslyReported,N,NO
570,PreviouslyReported,Y,YES
1306,PriceLimitType,0,PRICE
1306,PriceLimitType,1,TICKS
1306,PriceLimitType,2,PERCENTAGE
1923,PriceMovementType,0,AMOUNT
1923,PriceMovementType,1,PERCENTAGE
1092,PriceProtectionScope,0,NONE
1092,PriceProtectionScope,1,LOCAL
1092,PriceProtectionScope,2,NATIONAL
1092,PriceProtectionScope,3,GLOBAL
2710,PriceQualifier,0,ACCRUED_INTEREST_IS_FACTORED
2710,PriceQualifier,1,TAX_IS_FACTORED
2710,PriceQualifier,2,BOND_AMORTIZATION_IS_FACTORED
1196,PriceQuoteMethod,STD,STANDARD
1196,PriceQuoteMethod,INX,INDEX
1196,PriceQuoteMethod,INT,INTEREST_RATE_INDEX
1196,PriceQuoteMethod,PCTPAR,PERCENT_OF_PAR
423,PriceType,1,PERCENTAGE
423,PriceType,2,PER_UNIT
423,PriceType,3,FIXED_AMOUNT
423,PriceType,4,DISCOUNT
423,PriceType,5,PREMIUM
423,PriceType,6,SPREAD
423,PriceType,7,TED_PRICE
423,PriceType,8,TED_YIELD
423,PriceType,9,YIELD
423,PriceType,10,FIXED_CABINET_TRADE_PRICE
423,PriceType,11,VARIABLE_CABINET_TRADE_PRICE
423,PriceType,12,PRICE_SPREAD
423,PriceType,13,PRODUCT_TICKS_IN_HALVES
423,PriceType,14,PRODUCT_TICKS_IN_FOURTHS
423,PriceType,15,PRODUCT_TICKS_IN_EIGHTHS
423,PriceType,16,PRODUCT_TICKS_IN_SIXTEENTHS
423,PriceType,17,PRODUCT_TICKS_IN_THIRTY_SECONDS
423,PriceType,18,PRODUCT_TICKS_IN_SIXTY_FOURTHS
423,PriceType,19,PRODUCT_TICKS_IN_ONE_TWENTY_EIGHTHS
423,PriceType,20,NORMAL_RATE_REPRESENTATION
423,PriceType,21,INVERSE_RATE_REPRESENTATION
423,PriceType,22,BASIS_POINTS
423,PriceType,23,UPFRONT_POINTS
423,PriceType,24,INTEREST_RATE
423,PriceType,25,PERCENTAGE_NOTIONAL
638,PriorityIndicator,0,PRIORITY_UNCHANGED
638,PriorityIndicator,1,LOST_PRIORITY_AS_RESULT_OF_ORDER_CHANGE
1171,PrivateQuote,Y,YES
1171,PrivateQuote,N,NO
81,ProcessCode,0,REGULAR
81,ProcessCode,1,SOFT_DOLLAR
81,ProcessCode,2,STEP_IN
81,ProcessCode,3,STEP_OUT
81,ProcessCode,4,SOFT_DOLLAR_STEP_IN
81,ProcessCode,5,SOFT_DOLLAR_STEP_OUT
81,ProcessCode,6,PLAN_SPONSOR
460,Product,1,AGENCY
460,Product,2,COMMODITY
460,Product,3,CORPORATE
460,Product,4,CURRENCY
460,Product,5,EQUITY
460,Product,6,GOVERNMENT
460,Product,7,INDEX
460,Product,8,LOAN
460,Product,9,MONEYMARKET
460,Product,10,MORTGAGE
460,Product,11,MUNICIPAL
460,Product,12,OTHER
460,Product,13,FINANCING
414,ProgRptReqs,1,BUY_SIDE_REQUESTS
414,ProgRptReqs,2,SELL_SIDE_SENDS
414,ProgRptReqs,3,REAL_TIME_EXECUTION_REPORTS
40197,ProtectionTermEventDayType,0,BUSINESS
40197,ProtectionTermEventDayType,1,CALENDAR
40197,ProtectionTermEventDayType,2,COMMODITY_BUSINESS
40197,ProtectionTermEventDayType,3,CURRENCY_BUSINESS
40197,ProtectionTermEventDayType,4,EXCHANGE_BUSINESS
40197,ProtectionTermEventDayType,5,SCHEDULED_TRADING_DAY
40200,ProtectionTermEventQualifier,H,RESTRUCTURING_MULTIPLE_HOLDING_OBLIGATIONS
40200,ProtectionTermEventQualifier,E,RESTRUCTURING_MULTIPLE_CREDIT_EVENT_NOTICES
40200,ProtectionTermEventQualifier,C,FLOATING_RATE_INTEREST_SHORTFALL
40196,ProtectionTermEventUnit,D,DAY
40196,ProtectionTermEventUnit,Wk,WEEK
40196,ProtectionTermEventUnit,Mo,MONTH
40196,ProtectionTermEventUnit,Yr,YEAR
42707,ProvisionBreakFeeElection,0,FLAT_FEE
42707,ProvisionBreakFeeElection,1,AMORTIZED_FEE
42707,ProvisionBreakFeeElection,2,FUNDING_FEE
42707,ProvisionBreakFeeElection,3,FLAT_AND_FUNDING_FEE
42707,ProvisionBreakFeeElection,4,AMORTIZED_AND_FUNDING_FEE
40098,ProvisionCalculationAgent,0,EXERCISING_PARTY
40098,ProvisionCalculationAgent,1,NON_EXERCISING_PARTY
40098,ProvisionCalculationAgent,2,MASTER_AGREEENT
40098,ProvisionCalculationAgent,3,SUPPLEMENT
40108,ProvisionCashSettlMethod,0,CASH_PRICE
40108,ProvisionCashSettlMethod,1,CASH_PRICE_ALTERNATE
40108,ProvisionCashSettlMethod,2,PAR_YIELD_CURVE_ADJUSTED
40108,ProvisionCashSettlMethod,3,ZERO_COUPON_YIELD_CURVE_ADJUSTED
40108,ProvisionCashSettlMethod,4,PAR_YIELD_CURVE_UNADJUSTED
40108,ProvisionCashSettlMethod,5,CROSS_CURRENCY
40108,ProvisionCashSettlMethod,6,COLLATERALIZED_PRICE
40173,ProvisionCashSettlPaymentDateType,0,UNADJUSTED
40173,ProvisionCashSettlPaymentDateType,1,ADJUSTED
40111,ProvisionCashSettlQuoteType,0,BID
40111,ProvisionCashSettlQuoteType,1,MID
40111,ProvisionCashSettlQuoteType,2,OFFER
40111,ProvisionCashSettlQuoteType,3,EXERCISING_PARTY_PAYS
40097,ProvisionDateTenorUnit,D,DAY
40097,ProvisionDateTenorUnit,Wk,WEEK
40097,ProvisionDateTenorUnit,Mo,MONTH
40097,ProvisionDateTenorUnit,Yr,YEAR
40126,ProvisionOptionExerciseEarliestDateOffsetUnit,D,DAY
40126,ProvisionOptionExerciseEarliestDateOffsetUnit,Wk,WEEK
40126,ProvisionOptionExerciseEarliestDateOffsetUnit,Mo,MONTH
40126,ProvisionOptionExerciseEarliestDateOffsetUnit,Yr,YEAR
40144,ProvisionOptionExerciseFixedDateType,0,UNADJUSTED
40144,ProvisionOptionExerciseFixedDateType,1,ADJUSTED
40099,ProvisionOptionSinglePartyBuyerSide,1,BUY
40099,ProvisionOptionSinglePartyBuyerSide,2,SELL
40091,ProvisionType,0,MANDATORY_EARLY_TERMINATION
40091,ProvisionType,1,OPTIONAL_EARLY_TERMINATION
40091,ProvisionType,2,CANCELABLE
40091,ProvisionType,3,EXTENDABLE
40091,ProvisionType,4,MUTUAL_EARLY_TERMINATION
40091,ProvisionType,5,EVERGREEN
40091,ProvisionType,6,CALLABLE
40091,ProvisionType,7,PUTTABLE
852,PublishTrdIndicator,N,NO
852,PublishTrdIndicator,Y,YES
201,PutOrCall,0,PUT
201,PutOrCall,1,CALL
201,PutOrCall,2,OTHER
201,PutOrCall,3,CHOOSER
854,QtyType,0,UNITS
854,QtyType,1,CONTRACTS
854,QtyType,2,UNITS_OF_MEASURE_PER_TIME_UNIT
1865,QuoteAckStatus,0,RECEIVED_NOT_YET_PROCESSED
1865,QuoteAckStatus,1,ACCEPTED
1865,QuoteAckStatus,2,REJECTED
2707,QuoteAttributeType,0,QUOTE_ABOVE_STANDARD_MARKET_SIZE
2707,QuoteAttributeType,1,QUOTE_ABOVE_SPECIFIC_INSTRUMENT_SIZE
2707,QuoteAttributeType,2,QUOTE_APPLICABLE_FOR_LIQUIDTY_PROVISION_ACTIVITY
2707,QuoteAttributeType,3,QUOTE_ISSUER_STATUS
2707,QuoteAttributeType,4,BID_OR_ASK_REQUEST
298,QuoteCancelType,1,CANCEL_FOR_ONE_OR_MORE_SECURITIES
298,QuoteCancelType,2,CANCEL_FOR_SECURITY_TYPE
298,QuoteCancelType,3,CANCEL_FOR_UNDERLYING_SECURITY
298,QuoteCancelType,4,CANCEL_ALL_QUOTES
298,QuoteCancelType,5,CANCEL_SPECIFIED_SINGLE_QUOTE
298,QuoteCancelType,6,CANCEL_BY_TYPE_OF_QUOTE
298,QuoteCancelType,7,CANCEL_FOR_SECURITY_ISSUER
298,QuoteCancelType,8,CANCEL_FOR_ISSUER_OF_UNDERLYING_SECURITY
276,QuoteCondition,A,OPEN
276,QuoteCondition,B,CLOSED
276,QuoteCondition,C,EXCHANGE_BEST
276,QuoteCondition,D,CONSOLIDATED_BEST
276,QuoteCondition,E,LOCKED
276,QuoteCondition,F,CROSSED
276,QuoteCondition,G,DEPTH
276,QuoteCondition,H,FAST_TRADING
276,QuoteCondition,I,NON_FIRM
276,QuoteCondition,L,MANUAL
276,QuoteCondition,J,OUTRIGHT_PRICE
276,QuoteCondition,K,IMPLIED_PRICE
276,QuoteCondition,M,DEPTH_ON_OFFER
276,QuoteCondition,N,DEPTH_ON_BID
276,QuoteCondition,O,CLOSING
276,QuoteCondition,P,NEWS_DISSEMINATION
276,QuoteCondition,Q,TRADING_RANGE
276,QuoteCondition,R,ORDER_INFLUX
276,QuoteCondition,S,DUE_TO_RELATED
276,QuoteCondition,T,NEWS_PENDING
276,QuoteCondition,U,ADDITIONAL_INFO
276,QuoteCondition,V,ADDITIONAL_INFO_DUE_TO_RELATED
276,QuoteCondition,W,RESUME
276,QuoteCondition,X,VIEW_OF_COMMON
276,QuoteCondition,Y,VOLUME_ALERT
276,QuoteCondition,Z,ORDER_IMBALANCE
276,QuoteCondition,a,EQUIPMENT_CHANGEOVER
276,QuoteCondition,b,NO_OPEN
276,QuoteCondition,c,REGULAR_ETH
276,QuoteCondition,d,AUTOMATIC_EXECUTION
276,QuoteCondition,e,AUTOMATIC_EXECUTION_ETH
276,QuoteCondition,f,FAST_MARKET_ETH
276,QuoteCondition,g,INACTIVE_ETH
276,QuoteCondition,h,ROTATION
276,QuoteCondition,i,ROTATION_ETH
276,QuoteCondition,j,HALT
276,QuoteCondition,k,HALT_ETH
276,QuoteCondition,l,DUE_TO_NEWS_DISSEMINATION
276,QuoteCondition,m,DUE_TO_NEWS_PENDING
276,QuoteCondition,n,TRADING_RESUME
276,QuoteCondition,o,OUT_OF_SEQUENCE
276,QuoteCondition,p,BID_SPECIALIST
276,QuoteCondition,q,OFFER_SPECIALIST
276,QuoteCondition,r,BID_OFFER_SPECIALIST
276,QuoteCondition,s,END_OF_DAY_SAM
276,QuoteCondition,t,FORBIDDEN_SAM
276,QuoteCondition,u,FROZEN_SAM
276,QuoteCondition,v,PRE_OPENING_SAM
276,QuoteCondition,w,OPENING_SAM
276,QuoteCondition,x,OPEN_SAM
276,QuoteCondition,y,SURVEILLANCE_SAM
276,QuoteCondition,z,SUSPENDED_SAM
276,QuoteCondition,0,RESERVED_SAM
276,QuoteCondition,1,NO_ACTIVE_SAM
276,QuoteCondition,2,RESTRICTED
276,QuoteCondition,3,REST_OF_BOOK_VWAP
276,QuoteCondition,4,BETTER_PRICES_IN_CONDITIONAL_ORDERS
276,QuoteCondition,5,MEDIAN_PRICE
276,QuoteCondition,6,FULL_CURVE
276,QuoteCondition,7,FLAT_CURVE
1167,QuoteEntryStatus,0,ACCEPTED
1167,QuoteEntryStatus,5,REJECTED
1167,QuoteEntryStatus,6,REMOVED_FROM_MARKET
1167,QuoteEntryStatus,7,EXPIRED
1167,QuoteEntryStatus,12,LOCKED_MARKET_WARNING
1167,QuoteEntryStatus,13,CROSS_MARKET_WARNING
1167,QuoteEntryStatus,14,CANCELED_DUE_TO_LOCK_MARKET
1167,QuoteEntryStatus,15,CANCELED_DUE_TO_CROSS_MARKET
1167,QuoteEntryStatus,16,ACTIVE
2403,QuoteModelType,1,QUOTE_ENTRY
2403,QuoteModelType,2,QUOTE_MODIFICATION
692,QuotePriceType,1,PERCENT
692,QuotePriceType,2,PER_SHARE
692,QuotePriceType,3,FIXED_AMOUNT
692,QuotePriceType,4,DISCOUNT
692,QuotePriceType,5,PREMIUM
692,QuotePriceType,6,SPREAD
692,QuotePriceType,7,TED_PRICE
692,QuotePriceType,8,TED_YIELD
692,QuotePriceType,9,YIELD_SPREAD
692,QuotePriceType,10,YIELD
692,QuotePriceType,12,PRICE_SPREAD
692,QuotePriceType,13,PRODUCT_TICKS_IN_HALVES
692,QuotePriceType,14,PRODUCT_TICKS_IN_FOURTHS
692,QuotePriceType,15,PRODUCT_TICKS_IN_EIGHTHS
692,QuotePriceType,16,PRODUCT_TICKS_IN_SIXTEENTHS
692,QuotePriceType,17,PRODUCT_TICKS_IN_THIRTY_SECONDS
692,QuotePriceType,18,PRODUCT_TICKS_IN_SIXTY_FOURTHS
692,QuotePriceType,19,PRODUCT_TICKS_IN_ONE_TWENTY_EIGHTHS
692,QuotePriceType,20,NORMAL_RATE_REPRESENTATION
692,QuotePriceType,21,INVERSE_RATE_REPRESENTATION
692,QuotePriceType,22,BASIS_POINTS
692,QuotePriceType,23,UP_FRONT_POINTS
692,QuotePriceType,24,INTEREST_RATE
692,QuotePriceType,25,PERCENTAGE_OF_NOTIONAL
300,QuoteRejectReason,1,UNKNOWN_SYMBOL
300,QuoteRejectReason,2,EXCHANGE
300,QuoteRejectReason,3,QUOTE_REQUEST_EXCEEDS_LIMIT
300,QuoteRejectReason,4,TOO_LATE_TO_ENTER
300,QuoteRejectReason,5,UNKNOWN_QUOTE
300,QuoteRejectReason,6,DUPLICATE_QUOTE
300,QuoteRejectReason,7,INVALID_BID
300,QuoteRejectReason,8,INVALID_PRICE
300,QuoteRejectReason,9,NOT_AUTHORIZED_TO_QUOTE_SECURITY
300,QuoteRejectReason,10,PRICE_EXCEEDS_CURRENT_PRICE_BAND
300,QuoteRejectReason,11,QUOTE_LOCKED
300,QuoteRejectReason,12,INVALID_OR_UNKNOWN_SECURITY_ISSUER
300,QuoteRejectReason,13,INVALID_OR_UNKNOWN_ISSUER_OF_UNDERLYING_SECURITY
300,QuoteRejectReason,14,NOTIONAL_VALUE_EXCEEDS_THRESHOLD
300,QuoteRejectReason,15,PRICE_EXCEEDS_CURRENT_PRICE_BAND_DEPR
300,QuoteRejectReason,16,REFERENCE_PRICE_NOT_AVAILABLE
300,QuoteRejectReason,17,INSUFFICIENT_CREDIT_LIMIT
300,QuoteRejectReason,18,EXCEEDED_CLIP_SIZE_LIMIT
300,QuoteRejectReason,19,EXCEEDED_MAX_NOTIONAL_ORDER_AMT
300,QuoteRejectReason,20,EXCEEDED_DV01_PV01_LIMIT
300,QuoteRejectReason,21,EXCEEDED_CS01_LIMIT
300,QuoteRejectReason,99,OTHER
658,QuoteRequestRejectReason,1,UNKNOWN_SYMBOL
658,QuoteRequestRejectReason,2,EXCHANGE
658,QuoteRequestRejectReason,3,QUOTE_REQUEST_EXCEEDS_LIMIT
658,QuoteRequestRejectReason,4,TOO_LATE_TO_ENTER
658,QuoteRequestRejectReason,5,INVALID_PRICE
658,QuoteRequestRejectReason,6,NOT_AUTHORIZED_TO_REQUEST_QUOTE
658,QuoteRequestRejectReason,7,NO_MATCH_FOR_INQUIRY
658,QuoteRequestRejectReason,8,NO_MARKET_FOR_INSTRUMENT
658,QuoteRequestRejectReason,9,NO_INVENTORY
658,QuoteRequestRejectReason,10,PASS
658,QuoteRequestRejectReason,11,INSUFFICIENT_CREDIT
658,QuoteRequestRejectReason,12,EXCEEDED_CLIP_SIZE_LIMIT
658,QuoteRequestRejectReason,13,EXCEEDED_MAX_NOTIONAL_ORDER_AMT
658,QuoteRequestRejectReason,14,EXCEEDED_DV01_PV01_LIMIT
658,QuoteRequestRejectReason,15,EXCEEDED_CS01_LIMIT
658,QuoteRequestRejectReason,99,OTHER
303,QuoteRequestType,1,MANUAL
303,QuoteRequestType,2,AUTOMATIC
303,QuoteRequestType,3,CONFIRM_QUOTE
694,QuoteRespType,1,HIT
694,QuoteRespType,2,COUNTER
694,QuoteRespType,3,EXPIRED
694,QuoteRespType,4,COVER
694,QuoteRespType,5,DONE_AWAY
694,QuoteRespType,6,PASS
694,QuoteRespType,7,END_TRADE
694,QuoteRespType,8,TIMED_OUT
694,QuoteRespType,9,TIED
694,QuoteRespType,10,TIED_COVER
694,QuoteRespType,11,ACCEPT
694,QuoteRespType,12,TERMINATE_CONTRACT
301,QuoteResponseLevel,0,NO_ACKNOWLEDGEMENT
301,QuoteResponseLevel,1,ACKNOWLEDGE_ONLY_NEGATIVE_OR_ERRONEOUS_QUOTES
301,QuoteResponseLevel,2,ACKNOWLEDGE_EACH_QUOTE_MESSAGE
301,QuoteResponseLevel,3,SUMMARY_ACKNOWLEDGEMENT
2559,QuoteSideIndicator,N,NO
2559,QuoteSideIndicator,Y,YES
297,QuoteStatus,0,ACCEPTED
297,QuoteStatus,1,CANCEL_FOR_SYMBOL
297,QuoteStatus,2,CANCELED_FOR_SECURITY_TYPE
297,QuoteStatus,3,CANCELED_FOR_UNDERLYING
297,QuoteStatus,4,CANCELED_ALL
297,QuoteStatus,5,REJECTED
297,QuoteStatus,6,REMOVED_FROM_MARKET
297,QuoteStatus,7,EXPIRED
297,QuoteStatus,8,QUERY
297,QuoteStatus,9,QUOTE_NOT_FOUND
297,QuoteStatus,10,PENDING
297,QuoteStatus,11,PASS
297,QuoteStatus,12,LOCKED_MARKET_WARNING
297,QuoteStatus,13,CROSS_MARKET_WARNING
297,QuoteStatus,14,CANCELED_DUE_TO_LOCK_MARKET
297,QuoteStatus,15,CANCELED_DUE_TO_CROSS_MARKET
297,QuoteStatus,16,ACTIVE
297,QuoteStatus,17,CANCELED
297,QuoteStatus,18,UNSOLICITED_QUOTE_REPLENISHMENT
297,QuoteStatus,19,PENDING_END_TRADE
297,QuoteStatus,20,TOO_LATE_TO_END
297,QuoteStatus,21,TRADED
297,QuoteStatus,22,TRADED_AND_REMOVED
297,QuoteStatus,23,CONTRACT_TERMINATES
537,QuoteType,0,INDICATIVE
537,QuoteType,1,TRADEABLE
537,QuoteType,2,RESTRICTED_TRADEABLE
537,QuoteType,3,COUNTER
537,QuoteType,4,INITIALLY_TRADEABLE
1446,RateSource,0,BLOOMBERG
1446,RateSource,1,REUTERS
1446,RateSource,2,TELERATE
1446,RateSource,3,ISDA_RATE_OPTION
1446,RateSource,99,OTHER
1447,RateSourceType,0,PRIMARY
1447,RateSourceType,1,SECONDARY
1431,RefOrdIDReason,0,GTC_FROM_PREVIOUS_DAY
1431,RefOrdIDReason,1,PARTIAL_FILL_REMAINING
1431,RefOrdIDReason,2,ORDER_CHANGED
1081,RefOrderIDSource,0,SECONDARY_ORDER_ID
1081,RefOrderIDSource,1,ORDER_ID
1081,RefOrderIDSource,2,MD_ENTRY_ID
1081,RefOrderIDSource,3,QUOTE_ENTRY_ID
1081,RefOrderIDSource,4,ORIGINAL_ORDER_ID
1081,RefOrderIDSource,5,QUOTE_ID
1081,RefOrderIDSource,6,QUOTE_REQ_ID
1081,RefOrderIDSource,7,PREVIOUS_ORDER_IDENTIFIER
1081,RefOrderIDSource,8,PREVIOUS_QUOTE_IDENTIFIER
1081,RefOrderIDSource,9,PARENT_ORDER_IDENTIFIER
1081,RefOrderIDSource,A,MANUAL_ORDER_IDENTIFIER
2335,RefRiskLimitCheckIDType,0,RISK_LIMIT_REQUEST_ID
2335,RefRiskLimitCheckIDType,1,RISK_LIMIT_CHECK_ID
2335,RefRiskLimitCheckIDType,3,OUT_OF_BAND_ID
2748,ReferenceDataDateType,0,ADMIT_TO_TRADE_REQUEST_DATE
2748,ReferenceDataDateType,1,ADMIT_TO_TRADE_APPROVAL_DATE
2748,ReferenceDataDateType,2,ADMIT_TO_TRADE_OR_FIRST_TRADE_DATE
2748,ReferenceDataDateType,3,TERMINATION_DATE
1956,ReferenceEntityType,1,ASIAN
1956,ReferenceEntityType,2,AUSTRALIAN_NEW_ZEALAND
1956,ReferenceEntityType,3,EUROPEAN_EMERGING_MARKETS
1956,ReferenceEntityType,4,JAPANESE
1956,ReferenceEntityType,5,NORTH_AMERICAN_HIGH_YIELD
1956,ReferenceEntityType,6,NORTH_AMERICAN_INSURANCE
1956,ReferenceEntityType,7,NORTH_AMERICAN_INVESTMENT_GRADE
1956,ReferenceEntityType,8,SINGAPOREAN
1956,ReferenceEntityType,9,WESTERN_EUROPEAN
1956,ReferenceEntityType,10,WESTERN_EUROPEAN_INSURANCE
507,RegistRejReasonCode,1,INVALID_ACCOUNT_TYPE
507,RegistRejReasonCode,2,INVALID_TAX_EXEMPT_TYPE
507,RegistRejReasonCode,3,INVALID_OWNERSHIP_TYPE
507,RegistRejReasonCode,4,NO_REG_DETAILS
507,RegistRejReasonCode,5,INVALID_REG_SEQ_NO
507,RegistRejReasonCode,6,INVALID_REG_DETAILS
507,RegistRejReasonCode,7,INVALID_MAILING_DETAILS
507,RegistRejReasonCode,8,INVALID_MAILING_INSTRUCTIONS
507,RegistRejReasonCode,9,INVALID_INVESTOR_ID
507,RegistRejReasonCode,10,INVALID_INVESTOR_ID_SOURCE
507,RegistRejReasonCode,11,INVALID_DATE_OF_BIRTH
507,RegistRejReasonCode,12,INVALID_COUNTRY
507,RegistRejReasonCode,13,INVALID_DISTRIB_INSTNS
507,RegistRejReasonCode,14,INVALID_PERCENTAGE
507,RegistRejReasonCode,15,INVALID_PAYMENT_METHOD
507,RegistRejReasonCode,16,INVALID_ACCOUNT_NAME
507,RegistRejReasonCode,17,INVALID_AGENT_CODE
507,RegistRejReasonCode,18,INVALID_ACCOUNT_NUM
507,RegistRejReasonCode,99,OTHER
506,RegistStatus,A,ACCEPTED
506,RegistStatus,R,REJECTED
506,RegistStatus,H,HELD
506,RegistStatus,N,REMINDER
514,RegistTransType,0,NEW
514,RegistTransType,2,CANCEL
514,RegistTransType,1,REPLACE
1934,RegulatoryReportType,0,RT
1934,RegulatoryReportType,1,PET
1934,RegulatoryReportType,2,SNAPSHOT
1934,RegulatoryReportType,3,CONFIRMATION
1934,RegulatoryReportType,4,RTPET
1934,RegulatoryReportType,5,PET_CONFIRMATION
1934,RegulatoryReportType,6,RTPET_CONFIRMATION
1934,RegulatoryReportType,7,POST_TRADE
1934,RegulatoryReportType,8,VERIFICATION
1934,RegulatoryReportType,9,PST_TRD_EVNT
1934,RegulatoryReportType,10,PST_TRD_EVNT_RT_REPORTABLE
1934,RegulatoryReportType,11,LMTF
1934,RegulatoryReportType,12,DATF
1934,RegulatoryReportType,13,VOLO
1934,RegulatoryReportType,14,FWAF
1934,RegulatoryReportType,15,IDAF
1934,RegulatoryReportType,16,VOLW
1934,RegulatoryReportType,17,FULF
1934,RegulatoryReportType,18,FULA
1934,RegulatoryReportType,19,FULV
1934,RegulatoryReportType,20,FULJ
1934,RegulatoryReportType,21,COAF
1934,RegulatoryReportType,22,ORDER
1934,RegulatoryReportType,23,CHILD_ORDER
1934,RegulatoryReportType,24,ORDER_ROUTE
1934,RegulatoryReportType,25,TRADE
1934,RegulatoryReportType,26,QUOTE
1934,RegulatoryReportType,27,SUPPLEMENT
1934,RegulatoryReportType,28,NEW_TRANSACTION
1934,RegulatoryReportType,29,TRANSACTION_CORRECTION
1934,RegulatoryReportType,30,TRANSACTION_MODIFICATION
1934,RegulatoryReportType,31,COLLATERAL_UPDATE
1934,RegulatoryReportType,32,MARGIN_UPDATE
1934,RegulatoryReportType,33,TRANSACTION_REPORTED_IN_ERROR
1934,RegulatoryReportType,34,TERMINATION_EARLY_TERMINATION
1904,RegulatoryTradeIDEvent,0,INITIAL_BLOCK_TRADE
1904,RegulatoryTradeIDEvent,1,ALLOCATION
1904,RegulatoryTradeIDEvent,2,CLEARING
1904,RegulatoryTradeIDEvent,3,COMPRESSION
1904,RegulatoryTradeIDEvent,4,NOVATION
1904,RegulatoryTradeIDEvent,5,TERMINATION
1904,RegulatoryTradeIDEvent,6,POST_TRD_VAL
2397,RegulatoryTradeIDScope,1,CLEARING_MEMBER
2397,RegulatoryTradeIDScope,2,CLIENT
1905,RegulatoryTradeIDSource,1,UNIQUE_TRANSACTION_IDENTIFIER
1906,RegulatoryTradeIDType,0,CURRENT
1906,RegulatoryTradeIDType,1,PREVIOUS
1906,RegulatoryTradeIDType,2,BLOCK
1906,RegulatoryTradeIDType,3,RELATED
1906,RegulatoryTradeIDType,4,CLEARED_BLOCK_TRADE
1906,RegulatoryTradeIDType,5,TRADING_VENUE_TRANSACTION_IDENTIFIER
2347,RegulatoryTransactionType,0,NONE
2347,RegulatoryTransactionType,1,SEF_REQUIRED_TRANSACTION
2347,RegulatoryTransactionType,2,SEF_PERMITTED_TRANSACTION
1648,RelatedInstrumentType,1,HEDGES_FOR_INSTRUMENT
1648,RelatedInstrumentType,2,UNDERLIER
1648,RelatedInstrumentType,3,EQUITY_EQUIVALENT
1648,RelatedInstrumentType,4,NEAREST_EXCHANGE_TRADED_CONTRACT
1648,RelatedInstrumentType,5,RETAIL_EQUIVALENT
1648,RelatedInstrumentType,6,LEG
2888,RelatedOrderIDSource,0,NON_FIX_SOURCE
2888,RelatedOrderIDSource,1,SYSTEM_ORDER_IDENTIFIER
2888,RelatedOrderIDSource,2,CLIENT_ORDER_IDENTIFIER
2888,RelatedOrderIDSource,3,SECONDARY_ORDER_IDENTIFIER
2888,RelatedOrderIDSource,4,SECONDARY_CLIENT_ORDER_IDENTIFIER
1863,RelatedPositionIDSource,1,POS_MAINT_RPT_ID
1863,RelatedPositionIDSource,2,TRANSFER_ID
1863,RelatedPositionIDSource,3,POSITION_ENTITY_ID
1821,RelatedPriceSource,1,NB_BID
1821,RelatedPriceSource,2,NB_OFFER
1857,RelatedTradeIDSource,0,NON_FIX_SOURCE
1857,RelatedTradeIDSource,1,TRADE_ID
1857,RelatedTradeIDSource,2,SECONDARY_TRADE_ID
1857,RelatedTradeIDSource,3,TRADE_REPORT_ID
1857,RelatedTradeIDSource,4,FIRM_TRADE_ID
1857,RelatedTradeIDSource,5,SECONDARY_FIRM_TRADE_ID
1857,RelatedTradeIDSource,6,REGULATORY_TRADE_ID
2532,RelativeValueSide,1,BID
2532,RelativeValueSide,2,MID
2532,RelativeValueSide,3,OFFER
2530,RelativeValueType,1,ASW_SPREAD
2530,RelativeValueType,2,OIS
2530,RelativeValueType,3,Z_SPREAD
2530,RelativeValueType,4,DISCOUNT_MARGIN
